locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJDPLKEN_00376	CDS	1155				hypothetical protein
JJDPLKEN_00377	CDS	486				hypothetical protein
JJDPLKEN_00378	CDS	3582	rocA	1.2.1.88		1-pyrroline-5-carboxylate dehydrogenase
JJDPLKEN_00379	CDS	996				hypothetical protein
JJDPLKEN_00380	CDS	450				hypothetical protein
JJDPLKEN_00381	CDS	2343	katE	1.11.1.6	COG0753	Catalase HPII
JJDPLKEN_00382	tRNA	75				tRNA-Val(tac)
JJDPLKEN_00383	CDS	2694	ccsA_2			Cytochrome c biogenesis protein CcsA
JJDPLKEN_00384	CDS	576	rbr_1		COG1592	Rubrerythrin
JJDPLKEN_00385	CDS	597				hypothetical protein
JJDPLKEN_00386	CDS	630				hypothetical protein
JJDPLKEN_00387	CDS	2526				hypothetical protein
JJDPLKEN_00388	CDS	915				hypothetical protein
JJDPLKEN_00389	CDS	2403				hypothetical protein
JJDPLKEN_00390	CDS	672	ywqE_1	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
JJDPLKEN_00391	CDS	849				hypothetical protein
JJDPLKEN_00392	CDS	777				hypothetical protein
JJDPLKEN_00393	CDS	1155				hypothetical protein
JJDPLKEN_00394	CDS	1179	gtfA_1	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
JJDPLKEN_00395	CDS	1173	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JJDPLKEN_00396	CDS	966				hypothetical protein
JJDPLKEN_00397	CDS	1140				hypothetical protein
JJDPLKEN_00398	CDS	831				hypothetical protein
JJDPLKEN_00399	CDS	1044				hypothetical protein
JJDPLKEN_00400	CDS	1140	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JJDPLKEN_00401	CDS	1176	gtfA_2	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
JJDPLKEN_00402	CDS	1575				hypothetical protein
JJDPLKEN_00403	CDS	540	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
JJDPLKEN_00404	CDS	849				hypothetical protein
JJDPLKEN_00405	CDS	1005				hypothetical protein
JJDPLKEN_00406	CDS	1029				hypothetical protein
JJDPLKEN_00407	CDS	1161				hypothetical protein
JJDPLKEN_00408	CDS	1533				hypothetical protein
JJDPLKEN_00409	CDS	1005				hypothetical protein
JJDPLKEN_00410	CDS	852	oatA_1	2.3.1.-		O-acetyltransferase OatA
JJDPLKEN_00411	CDS	1257				hypothetical protein
JJDPLKEN_00412	CDS	915				hypothetical protein
JJDPLKEN_00413	CDS	1149	nahK_1	2.7.1.162		N-acetylhexosamine 1-kinase
JJDPLKEN_00414	CDS	420	fucU_1	5.1.3.29	COG4154	L-fucose mutarotase
JJDPLKEN_00415	CDS	1203	patB_2	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
JJDPLKEN_00416	CDS	1653	metG_1	6.1.1.10		Methionine--tRNA ligase
JJDPLKEN_00417	CDS	1602	menD_1	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
JJDPLKEN_00418	CDS	219				hypothetical protein
JJDPLKEN_00419	CDS	825				hypothetical protein
JJDPLKEN_00420	CDS	429				hypothetical protein
JJDPLKEN_00421	CDS	1365	maeB_1	1.1.1.40	COG0281	NADP-dependent malic enzyme
JJDPLKEN_00422	CDS	4377				hypothetical protein
JJDPLKEN_00423	CDS	897		3.2.1.103		Keratan-sulfate endo-1,4-beta-galactosidase
JJDPLKEN_00424	CDS	1062	nagZ_1	3.2.1.52		Beta-hexosaminidase
JJDPLKEN_00425	CDS	675	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
JJDPLKEN_00426	CDS	648				hypothetical protein
JJDPLKEN_00427	CDS	2910				hypothetical protein
JJDPLKEN_00428	CDS	1026	hemW_1		COG0635	Heme chaperone HemW
JJDPLKEN_00429	CDS	828				hypothetical protein
JJDPLKEN_00430	CDS	1587				hypothetical protein
JJDPLKEN_00431	CDS	618				hypothetical protein
JJDPLKEN_00432	CDS	675				hypothetical protein
JJDPLKEN_00433	CDS	621				hypothetical protein
JJDPLKEN_00434	CDS	780				hypothetical protein
JJDPLKEN_00435	CDS	1386	serS_1	6.1.1.11	COG0172	Serine--tRNA ligase
JJDPLKEN_00436	CDS	1107	gutB_1	1.1.1.-	COG1063	Sorbitol dehydrogenase
JJDPLKEN_00437	CDS	510				hypothetical protein
JJDPLKEN_00438	CDS	858		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
JJDPLKEN_00439	CDS	1005				hypothetical protein
JJDPLKEN_00440	CDS	903				hypothetical protein
JJDPLKEN_00441	CDS	690	pth_1	3.1.1.29		Peptidyl-tRNA hydrolase
JJDPLKEN_00442	CDS	2490	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
JJDPLKEN_00443	CDS	1554				hypothetical protein
JJDPLKEN_00444	CDS	1389				hypothetical protein
JJDPLKEN_00445	CDS	1272	purA_1	6.3.4.4	COG0104	Adenylosuccinate synthetase
JJDPLKEN_00446	CDS	678				hypothetical protein
JJDPLKEN_00447	CDS	1485				hypothetical protein
JJDPLKEN_00448	CDS	1221	hoxK_1	1.12.99.6		Uptake hydrogenase small subunit
JJDPLKEN_00449	CDS	1758	hyaB_1	1.12.99.6	COG0374	Hydrogenase-1 large chain
JJDPLKEN_00450	CDS	1173				hypothetical protein
JJDPLKEN_00451	CDS	546				hypothetical protein
JJDPLKEN_00452	CDS	324	hypA			Hydrogenase maturation factor HypA
JJDPLKEN_00453	CDS	948				hypothetical protein
JJDPLKEN_00454	CDS	402				hypothetical protein
JJDPLKEN_00455	CDS	732				hypothetical protein
JJDPLKEN_00456	CDS	2271				hypothetical protein
JJDPLKEN_00457	CDS	648		1.-.-.-		Putative NAD(P)H nitroreductase
JJDPLKEN_00458	CDS	1092	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
JJDPLKEN_00459	CDS	138				hypothetical protein
JJDPLKEN_00460	CDS	213				hypothetical protein
JJDPLKEN_00461	CDS	489				hypothetical protein
JJDPLKEN_00462	CDS	1485	secD_1			Protein translocase subunit SecD
JJDPLKEN_00463	CDS	1041				hypothetical protein
JJDPLKEN_00464	CDS	1608	fumB_1	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
JJDPLKEN_00465	CDS	537				hypothetical protein
JJDPLKEN_00466	CDS	453				hypothetical protein
JJDPLKEN_00467	CDS	759				hypothetical protein
JJDPLKEN_00468	CDS	1782				hypothetical protein
JJDPLKEN_00469	CDS	1503	ffh_1		COG0541	Signal recognition particle protein
JJDPLKEN_00470	CDS	936	nadA_1	2.5.1.72	COG0379	Quinolinate synthase A
JJDPLKEN_00471	CDS	1023				hypothetical protein
JJDPLKEN_00472	CDS	5397				hypothetical protein
JJDPLKEN_00473	CDS	495				hypothetical protein
JJDPLKEN_00474	CDS	879				hypothetical protein
JJDPLKEN_00475	CDS	237				hypothetical protein
JJDPLKEN_00476	CDS	507				hypothetical protein
JJDPLKEN_00477	CDS	108				hypothetical protein
JJDPLKEN_00478	CDS	582	nqo6_1	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
JJDPLKEN_00479	CDS	585	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
JJDPLKEN_00480	CDS	801				hypothetical protein
JJDPLKEN_00481	CDS	312				hypothetical protein
JJDPLKEN_00482	CDS	1131	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
JJDPLKEN_00483	CDS	2772				hypothetical protein
JJDPLKEN_00484	CDS	3702				hypothetical protein
JJDPLKEN_00485	CDS	741				hypothetical protein
JJDPLKEN_00486	CDS	1323	yteT_1	1.-.-.-	COG0673	Putative oxidoreductase YteT
JJDPLKEN_00487	CDS	2103	prlC_2	3.4.24.70	COG0339	Oligopeptidase A
JJDPLKEN_00488	CDS	423				hypothetical protein
JJDPLKEN_00489	CDS	1614				hypothetical protein
JJDPLKEN_00490	CDS	1758	argS_1	6.1.1.19		Arginine--tRNA ligase
JJDPLKEN_00491	CDS	969				hypothetical protein
JJDPLKEN_00492	CDS	552				hypothetical protein
JJDPLKEN_00493	CDS	1011	resA_1			Thiol-disulfide oxidoreductase ResA
JJDPLKEN_00494	CDS	375				hypothetical protein
JJDPLKEN_00495	CDS	858				hypothetical protein
JJDPLKEN_00496	tRNA	88				tRNA-Ser(tga)
JJDPLKEN_00497	CDS	5523	uvrA_1			UvrABC system protein A
JJDPLKEN_00498	CDS	3354	secA_1			Protein translocase subunit SecA
JJDPLKEN_00499	CDS	1101	argA_1	2.3.1.1		Amino-acid acetyltransferase
JJDPLKEN_00500	CDS	582				hypothetical protein
JJDPLKEN_00501	CDS	1725				hypothetical protein
JJDPLKEN_00502	CDS	279				hypothetical protein
JJDPLKEN_00503	CDS	1578				hypothetical protein
JJDPLKEN_00504	CDS	1143	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
JJDPLKEN_00505	CDS	384				hypothetical protein
JJDPLKEN_00506	CDS	1005				hypothetical protein
JJDPLKEN_00507	CDS	294				hypothetical protein
JJDPLKEN_00508	CDS	771				hypothetical protein
JJDPLKEN_00509	CDS	1332				hypothetical protein
JJDPLKEN_00510	CDS	804				hypothetical protein
JJDPLKEN_00511	CDS	459				hypothetical protein
JJDPLKEN_00512	CDS	213				hypothetical protein
JJDPLKEN_00513	CDS	753				hypothetical protein
JJDPLKEN_00514	CDS	417				hypothetical protein
JJDPLKEN_00515	CDS	450				hypothetical protein
JJDPLKEN_00516	CDS	2337				hypothetical protein
JJDPLKEN_00517	CDS	1764				hypothetical protein
JJDPLKEN_00518	CDS	399				hypothetical protein
JJDPLKEN_00519	CDS	279				hypothetical protein
JJDPLKEN_00520	CDS	279				hypothetical protein
JJDPLKEN_00521	CDS	693				hypothetical protein
JJDPLKEN_00522	CDS	420				hypothetical protein
JJDPLKEN_00523	CDS	207				hypothetical protein
JJDPLKEN_00524	CDS	912				hypothetical protein
JJDPLKEN_00525	CDS	651				hypothetical protein
JJDPLKEN_00526	CDS	909				hypothetical protein
JJDPLKEN_00527	CDS	390				hypothetical protein
JJDPLKEN_00528	CDS	276				hypothetical protein
JJDPLKEN_00529	CDS	264				hypothetical protein
JJDPLKEN_00530	CDS	273				hypothetical protein
JJDPLKEN_00531	CDS	408				hypothetical protein
JJDPLKEN_00532	CDS	792				hypothetical protein
JJDPLKEN_00533	CDS	762				hypothetical protein
JJDPLKEN_00534	CDS	198				hypothetical protein
JJDPLKEN_00535	CDS	798				hypothetical protein
JJDPLKEN_00536	CDS	1125				hypothetical protein
JJDPLKEN_00537	CDS	1602				hypothetical protein
JJDPLKEN_00538	CDS	1377	xerC_1			Tyrosine recombinase XerC
JJDPLKEN_00539	tRNA	75				tRNA-Met(cat)
JJDPLKEN_00540	CDS	123				hypothetical protein
JJDPLKEN_00541	CDS	561				hypothetical protein
JJDPLKEN_00542	CDS	1407	dnaA_1			Chromosomal replication initiator protein DnaA
JJDPLKEN_00543	CDS	936	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
JJDPLKEN_00544	CDS	735				hypothetical protein
JJDPLKEN_00545	CDS	1572				hypothetical protein
JJDPLKEN_00546	CDS	2055				hypothetical protein
JJDPLKEN_00547	CDS	780			COG0327	GTP cyclohydrolase 1 type 2 
JJDPLKEN_00548	CDS	1047	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
JJDPLKEN_00549	CDS	1158	pheA_1			Bifunctional chorismate mutase/prephenate dehydratase
JJDPLKEN_00550	CDS	1617				hypothetical protein
JJDPLKEN_00551	CDS	2385	ligA_1	6.5.1.2		DNA ligase
JJDPLKEN_00552	CDS	609	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JJDPLKEN_00553	CDS	1239				hypothetical protein
JJDPLKEN_00554	CDS	1272	rhlE_2	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
JJDPLKEN_00555	CDS	609				hypothetical protein
JJDPLKEN_00556	CDS	1446		3.2.1.-		Glycosyl hydrolase family 109 protein 1
JJDPLKEN_00557	CDS	1143				hypothetical protein
JJDPLKEN_00558	CDS	948				hypothetical protein
JJDPLKEN_00559	CDS	1191	ycaD			putative MFS-type transporter YcaD
JJDPLKEN_00560	CDS	1398	rpoN_1		COG1508	RNA polymerase sigma-54 factor
JJDPLKEN_00561	CDS	717				hypothetical protein
JJDPLKEN_00562	CDS	777	yddE_1	5.1.-.-	COG0384	putative isomerase YddE
JJDPLKEN_00563	CDS	639	mntP_1		COG1971	putative manganese efflux pump MntP
JJDPLKEN_00564	CDS	2322				hypothetical protein
JJDPLKEN_00565	CDS	1218				hypothetical protein
JJDPLKEN_00566	CDS	1380			COG2256	putative AAA domain-containing protein
JJDPLKEN_00567	CDS	396				hypothetical protein
JJDPLKEN_00568	CDS	927	wbgU_1	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
JJDPLKEN_00569	CDS	1095	nahK_2	2.7.1.162		N-acetylhexosamine 1-kinase
JJDPLKEN_00570	CDS	912				hypothetical protein
JJDPLKEN_00571	CDS	720				hypothetical protein
JJDPLKEN_00572	CDS	693				hypothetical protein
JJDPLKEN_00573	CDS	1521	proS_1	6.1.1.15	COG0442	Proline--tRNA ligase
JJDPLKEN_00574	tRNA	75				tRNA-Gly(gcc)
JJDPLKEN_00575	CDS	414				hypothetical protein
JJDPLKEN_00576	CDS	396				hypothetical protein
JJDPLKEN_00577	CDS	411				hypothetical protein
JJDPLKEN_00578	CDS	5850				hypothetical protein
JJDPLKEN_00579	CDS	1569	gadC_1		COG0531	Glutamate/gamma-aminobutyrate antiporter
JJDPLKEN_00580	CDS	984	glsA1_1	3.5.1.2	COG2066	Glutaminase 1
JJDPLKEN_00581	CDS	411				hypothetical protein
JJDPLKEN_00582	CDS	375				hypothetical protein
JJDPLKEN_00583	CDS	1410	alsT_1		COG1115	Amino-acid carrier protein AlsT
JJDPLKEN_00584	tRNA	76				tRNA-Glu(ttc)
JJDPLKEN_00585	CDS	1077	prfA_2		COG0216	Peptide chain release factor 1
JJDPLKEN_00586	CDS	906	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
JJDPLKEN_00587	CDS	2217	priA_1	3.6.4.-	COG1198	Primosomal protein N'
JJDPLKEN_00588	CDS	825	dapF_1	5.1.1.7		Diaminopimelate epimerase
JJDPLKEN_00589	CDS	780				hypothetical protein
JJDPLKEN_00590	CDS	348				hypothetical protein
JJDPLKEN_00591	tRNA	75				tRNA-His(gtg)
JJDPLKEN_00592	CDS	672	menG_1	2.1.1.163		Demethylmenaquinone methyltransferase
JJDPLKEN_00593	CDS	1506	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
JJDPLKEN_00594	tRNA	76				tRNA-Met(cat)
JJDPLKEN_00595	CDS	1155	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
JJDPLKEN_00596	CDS	1740	recJ_1	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
JJDPLKEN_00597	CDS	2862				hypothetical protein
JJDPLKEN_00598	CDS	942	ssaB		COG0803	Manganese ABC transporter substrate-binding lipoprotein
JJDPLKEN_00599	CDS	435				hypothetical protein
JJDPLKEN_00600	CDS	801	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
JJDPLKEN_00601	CDS	864	mntB_2			Manganese transport system membrane protein MntB
JJDPLKEN_00602	CDS	537	mcsA_1		COG3880	Protein-arginine kinase activator protein
JJDPLKEN_00603	CDS	1056	mcsB_1	2.7.14.1		Protein-arginine kinase
JJDPLKEN_00604	CDS	2583	clpC_1			ATP-dependent Clp protease ATP-binding subunit ClpC
JJDPLKEN_00605	CDS	2547				hypothetical protein
JJDPLKEN_00606	CDS	342				hypothetical protein
JJDPLKEN_00607	CDS	837				hypothetical protein
JJDPLKEN_00608	CDS	1491	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
JJDPLKEN_00609	CDS	915				hypothetical protein
JJDPLKEN_00610	CDS	477	yqeY_1		COG1610	putative protein YqeY
JJDPLKEN_00611	CDS	696	ispD_1	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
JJDPLKEN_00612	CDS	855				hypothetical protein
JJDPLKEN_00613	CDS	2292	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
JJDPLKEN_00614	CDS	966	trpS_1	6.1.1.2	COG0180	Tryptophan--tRNA ligase
JJDPLKEN_00615	CDS	471				hypothetical protein
JJDPLKEN_00616	CDS	804	ymdB_1	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
JJDPLKEN_00617	CDS	795	tcdA_1	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
JJDPLKEN_00618	CDS	516				hypothetical protein
JJDPLKEN_00619	tRNA	86				tRNA-Leu(aag)
JJDPLKEN_00620	CDS	1077	scrK_1	2.7.1.4	COG0524	Fructokinase
JJDPLKEN_00621	CDS	504	mutX_1	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
JJDPLKEN_00622	CDS	1200	kbl_1	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
JJDPLKEN_00623	CDS	2640				hypothetical protein
JJDPLKEN_00624	CDS	771	parA_1			Chromosome partitioning protein ParA
JJDPLKEN_00625	CDS	2754	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
JJDPLKEN_00626	CDS	579				hypothetical protein
JJDPLKEN_00627	CDS	693				hypothetical protein
JJDPLKEN_00628	CDS	540				hypothetical protein
JJDPLKEN_00629	CDS	1644				hypothetical protein
JJDPLKEN_00630	tRNA	75				tRNA-Cys(gca)
JJDPLKEN_00631	CDS	960				hypothetical protein
JJDPLKEN_00632	CDS	306				hypothetical protein
JJDPLKEN_00633	tRNA	76				tRNA-Glu(ttc)
JJDPLKEN_00634	CDS	258				hypothetical protein
JJDPLKEN_00635	CDS	1899	mutL_1			DNA mismatch repair protein MutL
JJDPLKEN_00636	CDS	1953				hypothetical protein
JJDPLKEN_00637	CDS	726				hypothetical protein
JJDPLKEN_00638	CDS	156				hypothetical protein
JJDPLKEN_00639	CDS	978	hemC_1	2.5.1.61	COG0181	Porphobilinogen deaminase
JJDPLKEN_00640	CDS	1023	hemA_1	1.2.1.70	COG0373	Glutamyl-tRNA reductase
JJDPLKEN_00641	CDS	759				hypothetical protein
JJDPLKEN_00642	CDS	795	folE2_1	3.5.4.16	COG1469	GTP cyclohydrolase FolE2
JJDPLKEN_00643	CDS	291				hypothetical protein
JJDPLKEN_00644	CDS	174				hypothetical protein
JJDPLKEN_00645	CDS	825	dksA_1			RNA polymerase-binding transcription factor DksA
JJDPLKEN_00646	CDS	960	glkA_1	2.7.1.2		Glucokinase
JJDPLKEN_00647	CDS	969	rsmF_1	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
JJDPLKEN_00648	CDS	510				hypothetical protein
JJDPLKEN_00649	CDS	408	nudG_1	3.6.1.65	COG0494	CTP pyrophosphohydrolase
JJDPLKEN_00650	CDS	1398	mdtA_2			Multidrug resistance protein MdtA
JJDPLKEN_00651	CDS	705	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
JJDPLKEN_00652	CDS	1365	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
JJDPLKEN_00653	CDS	1374	ttgI			Toluene efflux pump outer membrane protein TtgI
JJDPLKEN_00654	CDS	1137				hypothetical protein
JJDPLKEN_00655	CDS	3177	bepE_2			Efflux pump membrane transporter BepE
JJDPLKEN_00656	CDS	1377	mdtA_3			Multidrug resistance protein MdtA
JJDPLKEN_00657	CDS	426				hypothetical protein
JJDPLKEN_00658	CDS	687	trmO_1	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
JJDPLKEN_00659	CDS	1275	pyrC_2	3.5.2.3	COG0044	Dihydroorotase
JJDPLKEN_00660	CDS	930	pyrB_1	2.1.3.2	COG0540	Aspartate carbamoyltransferase
JJDPLKEN_00661	CDS	534	pyrR_1			Bifunctional protein pyrR
JJDPLKEN_00662	CDS	411	purE_1	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JJDPLKEN_00663	CDS	615				hypothetical protein
JJDPLKEN_00664	CDS	1593				hypothetical protein
JJDPLKEN_00665	CDS	1056	aguA_1	3.5.3.12	COG2957	Agmatine deiminase
JJDPLKEN_00666	CDS	387				hypothetical protein
JJDPLKEN_00667	CDS	1320				hypothetical protein
JJDPLKEN_00668	CDS	1311				hypothetical protein
JJDPLKEN_00669	CDS	1581		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
JJDPLKEN_00670	CDS	489				hypothetical protein
JJDPLKEN_00671	CDS	1251	feoB_1		COG0370	Fe(2+) transporter FeoB
JJDPLKEN_00672	CDS	1296				hypothetical protein
JJDPLKEN_00673	CDS	861				hypothetical protein
JJDPLKEN_00674	CDS	2310				hypothetical protein
JJDPLKEN_00675	CDS	381				hypothetical protein
JJDPLKEN_00676	CDS	2259	parC_1	5.6.2.2		DNA topoisomerase 4 subunit A
JJDPLKEN_00677	tRNA	75				tRNA-Thr(tgt)
JJDPLKEN_00678	CDS	582				hypothetical protein
JJDPLKEN_00679	CDS	384				hypothetical protein
JJDPLKEN_00680	CDS	327				hypothetical protein
JJDPLKEN_00681	CDS	885	spo0J_1		COG1475	Stage 0 sporulation protein J
JJDPLKEN_00682	CDS	945				hypothetical protein
JJDPLKEN_00683	CDS	1983				hypothetical protein
JJDPLKEN_00684	CDS	2199				hypothetical protein
JJDPLKEN_00685	CDS	1371				hypothetical protein
JJDPLKEN_00686	CDS	357				hypothetical protein
JJDPLKEN_00687	CDS	981				hypothetical protein
JJDPLKEN_00688	CDS	1359	tyrS_1	6.1.1.1	COG0162	Tyrosine--tRNA ligase
JJDPLKEN_00689	CDS	363				hypothetical protein
JJDPLKEN_00690	CDS	933	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
JJDPLKEN_00691	CDS	924	oppB_1		COG0601	Oligopeptide transport system permease protein OppB
JJDPLKEN_00692	CDS	1860				hypothetical protein
JJDPLKEN_00693	CDS	966				hypothetical protein
JJDPLKEN_00694	CDS	1314		1.5.1.43		Carboxynorspermidine synthase
JJDPLKEN_00695	CDS	984				hypothetical protein
JJDPLKEN_00696	CDS	1056				hypothetical protein
JJDPLKEN_00697	CDS	1389				hypothetical protein
JJDPLKEN_00698	CDS	1458	ftsZ_1			Cell division protein FtsZ
JJDPLKEN_00699	CDS	1212	ftsA_1		COG0849	Cell division protein FtsA
JJDPLKEN_00700	CDS	606				hypothetical protein
JJDPLKEN_00701	CDS	1953	pgcA_1	5.4.2.2		Phosphoglucomutase
JJDPLKEN_00702	CDS	1785		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
JJDPLKEN_00703	CDS	1851	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
JJDPLKEN_00704	CDS	1485				hypothetical protein
JJDPLKEN_00705	CDS	801	mlaE_1		COG0767	Intermembrane phospholipid transport system permease protein MlaE
JJDPLKEN_00706	CDS	819	mkl_1		COG1127	putative ribonucleotide transport ATP-binding protein mkl
JJDPLKEN_00707	CDS	1005				hypothetical protein
JJDPLKEN_00708	CDS	327				hypothetical protein
JJDPLKEN_00709	CDS	447				hypothetical protein
JJDPLKEN_00710	CDS	345				hypothetical protein
JJDPLKEN_00711	CDS	1083	pilT_1		COG2805	Twitching mobility protein
JJDPLKEN_00712	CDS	1095	pilT_2		COG2805	Twitching mobility protein
JJDPLKEN_00713	CDS	1074	surA_1	5.2.1.8		Chaperone SurA
JJDPLKEN_00714	tRNA	76				tRNA-Ala(cgc)
JJDPLKEN_00715	CDS	1548				hypothetical protein
JJDPLKEN_00716	CDS	810	kdsB_1	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
JJDPLKEN_00717	CDS	1608	pyrG_1	6.3.4.2		CTP synthase
JJDPLKEN_00718	CDS	1563	sglT_1			Sodium/glucose cotransporter
JJDPLKEN_00719	CDS	3984				hypothetical protein
JJDPLKEN_00720	CDS	3147				hypothetical protein
JJDPLKEN_00721	CDS	813				hypothetical protein
JJDPLKEN_00722	CDS	1167				hypothetical protein
JJDPLKEN_00723	CDS	1053				hypothetical protein
JJDPLKEN_00724	CDS	2721	mtgA_2	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
JJDPLKEN_00725	CDS	1254				hypothetical protein
JJDPLKEN_00726	CDS	702	gph_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase
JJDPLKEN_00727	CDS	780	lpxA_1	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
JJDPLKEN_00728	CDS	867				hypothetical protein
JJDPLKEN_00729	CDS	1626				hypothetical protein
JJDPLKEN_00730	CDS	1020				hypothetical protein
JJDPLKEN_00731	CDS	504				hypothetical protein
JJDPLKEN_00732	CDS	321				hypothetical protein
JJDPLKEN_00733	CDS	2367				hypothetical protein
JJDPLKEN_00734	CDS	1056				hypothetical protein
JJDPLKEN_00735	CDS	1041	axeA1_1	3.1.1.72	COG0657	Acetylxylan esterase
JJDPLKEN_00736	CDS	2730	ileS_1	6.1.1.5	COG0060	Isoleucine--tRNA ligase
JJDPLKEN_00737	CDS	774	lspA_1	3.4.23.36		Lipoprotein signal peptidase
JJDPLKEN_00738	CDS	663				hypothetical protein
JJDPLKEN_00739	CDS	483				hypothetical protein
JJDPLKEN_00740	CDS	1227	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase SufS
JJDPLKEN_00741	CDS	1734				hypothetical protein
JJDPLKEN_00742	CDS	1641				hypothetical protein
JJDPLKEN_00743	CDS	348	rplS_1		COG0335	50S ribosomal protein L19
JJDPLKEN_00744	CDS	1539				hypothetical protein
JJDPLKEN_00745	CDS	423	epi_1	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
JJDPLKEN_00746	CDS	1566		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
JJDPLKEN_00747	CDS	453				hypothetical protein
JJDPLKEN_00748	CDS	402		2.1.3.1	COG0511	Methylmalonyl-CoA carboxyltransferase 1.3S subunit
JJDPLKEN_00749	CDS	1665				hypothetical protein
JJDPLKEN_00750	CDS	780	birA_1	6.3.4.15		Bifunctional ligase/repressor BirA
JJDPLKEN_00751	CDS	1497	scpC_1	2.8.3.-	COG0427	Propionyl-CoA:succinate CoA transferase
JJDPLKEN_00752	CDS	702				hypothetical protein
JJDPLKEN_00753	CDS	864	rffH_1	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
JJDPLKEN_00754	CDS	1053	rffG_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
JJDPLKEN_00755	CDS	945	pfkA_1	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
JJDPLKEN_00756	CDS	732				hypothetical protein
JJDPLKEN_00757	CDS	1467	gatB_1	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
JJDPLKEN_00758	CDS	1767	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
